Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: perspective_taking,Store: emotion_contagion,Store: online_simulation,Store: peripheral_responsivity,Store: proximal_responsivity,Store: CE,Store: AE
43,1681748957332,17/04/2023 16:29:17,1681759757332,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I usually stay emotionally detached when watching a film.**,response,quantised,2,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,34,8,12,9,11,46,28
44,1681748957334,17/04/2023 16:29:17,1681759757334,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily tell if someone else is interested or bored with what I am saying.**,response,value,Strongly Agree,,,Q22_CE_Perpective_Taking,2,object-49,34,8,12,9,11,46,28
45,1681748957335,17/04/2023 16:29:17,1681759757335,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 4,slymoa,3,**I can easily tell if someone else is interested or bored with what I am saying.**,response,quantised,4,,,Q22_CE_Perpective_Taking,2,object-49,34,8,12,9,11,46,28
46,1681748957336,17/04/2023 16:29:17,1681759757336,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,value,Strongly Agree,,,Q5_CE_Online_Simulation,5,object-14,34,15,26,12,14,60,41
47,1681748957337,17/04/2023 16:29:17,1681759757337,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,quantised,4,,,Q5_CE_Online_Simulation,5,object-14,34,15,26,12,14,60,41
48,1681748957339,17/04/2023 16:29:17,1681759757339,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,value,Disagree,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,34,15,26,12,14,60,41
49,1681748957341,17/04/2023 16:29:17,1681759757341,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**I am usually objective when I watch a film or play, and I don’t often get completely caught up in it.**",response,quantised,2,,,Q2_AE_Peripheral_Responsivity_R,2,object-6,34,15,26,12,14,60,41
50,1681748957344,17/04/2023 16:29:17,1681759757344,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,value,Disagree,,,Q1_CE_Online_Simulation_R,1,object-5,34,15,26,12,14,60,41
51,1681748957346,17/04/2023 16:29:17,1681759757346,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,quantised,2,,,Q1_CE_Online_Simulation_R,1,object-5,34,15,26,12,14,60,41
52,1681748957348,17/04/2023 16:29:17,1681759757348,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**People I am with have a strong influence on my mood.**,response,value,Agree,,,Q9_AE_Emotion_Contagion,10,object-25,34,15,26,12,14,60,41
53,1681748957352,17/04/2023 16:29:17,1681759757352,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**People I am with have a strong influence on my mood.**,response,quantised,3,,,Q9_AE_Emotion_Contagion,10,object-25,34,15,26,12,14,60,41
54,1681748957354,17/04/2023 16:29:17,1681759757354,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I often get emotionally involved with my friends’ problems.**,response,value,Agree,,,Q7_AE_Proximal_Responsivity,8,object-21,34,15,26,12,14,60,41
55,1681748957355,17/04/2023 16:29:17,1681759757355,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I often get emotionally involved with my friends’ problems.**,response,quantised,3,,,Q7_AE_Proximal_Responsivity,8,object-21,34,15,26,12,14,60,41
56,1681748957357,17/04/2023 16:29:17,1681759757357,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Q0_Attention_Check,6,object-16,34,15,26,12,14,60,41
57,1681748957359,17/04/2023 16:29:17,1681759757359,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,4,,,Q0_Attention_Check,6,object-16,34,15,26,12,14,60,41
58,1681748957362,17/04/2023 16:29:17,1681759757362,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,value,Agree,,,Q4_CE_Online_Simulation,4,object-12,34,15,26,12,14,60,41
59,1681748957364,17/04/2023 16:29:17,1681759757364,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,quantised,3,,,Q4_CE_Online_Simulation,4,object-12,34,15,26,12,14,60,41
60,1681748957366,17/04/2023 16:29:17,1681759757366,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I am inclined to get nervous when others around me seem to be nervous.**,response,value,Strongly Agree,,,Q8_AE_Emotion_Contagion,9,object-23,34,15,26,12,14,60,41
61,1681748957367,17/04/2023 16:29:17,1681759757367,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I am inclined to get nervous when others around me seem to be nervous.**,response,quantised,4,,,Q8_AE_Emotion_Contagion,9,object-23,34,15,26,12,14,60,41
62,1681748957370,17/04/2023 16:29:17,1681759757370,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,value,Disagree,,,Q3_CE_Online_Simulation,3,object-11,34,15,26,12,14,60,41
63,1681748957372,17/04/2023 16:29:17,1681759757372,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,quantised,2,,,Q3_CE_Online_Simulation,3,object-11,34,15,26,12,14,60,41
64,1681748957374,17/04/2023 16:29:17,1681759757374,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,value,Disagree,,,Q6_CE_Online_Simulation,7,object-19,34,15,26,12,14,60,41
65,1681748957377,17/04/2023 16:29:17,1681759757377,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,Page 2,7jwaw8,4,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,quantised,2,,,Q6_CE_Online_Simulation,7,object-19,34,15,26,12,14,60,41
66,1681748957379,17/04/2023 16:29:17,1681759757379,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,perspective_taking,response,score,34,,,,,,,,,,,,
67,1681748957382,17/04/2023 16:29:17,1681759757382,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,emotion_contagion,response,score,15,,,,,,,,,,,,
68,1681748957384,17/04/2023 16:29:17,1681759757384,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,online_simulation,response,score,26,,,,,,,,,,,,
69,1681748957386,17/04/2023 16:29:17,1681759757386,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,peripheral_responsivity,response,score,12,,,,,,,,,,,,
70,1681748957389,17/04/2023 16:29:17,1681759757389,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,proximal_responsivity,response,score,14,,,,,,,,,,,,
71,1681748957391,17/04/2023 16:29:17,1681759757391,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,CE,response,score,60,,,,,,,,,,,,
72,1681748957394,17/04/2023 16:29:17,1681759757394,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,AE,response,score,41,,,,,,,,,,,,
73,1681748957397,17/04/2023 16:29:17,1681759757397,3,17/04/2023 22:29:17,121969,5,questionnaire-tx5o,,28924801,BLIND,8612986,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1280x720,1280x609,,QCAE,6,AB,AB,,,,,,,END,,,,,,,,,,,,
1,1681765670801,17/04/2023 21:07:50,1681769270801,1,17/04/2023 23:07:50,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,,,,,,,BEGIN,,,,,,,,,,,,
2,1681765914595,17/04/2023 21:11:54,1681769514595,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**Before I do something I try to consider how my friends will react to it.**,response,value,Disagree,,,Q31_CE_Online_Simulation,11,object-68,17,0,7,3,4,24,7
3,1681765914598,17/04/2023 21:11:54,1681769514598,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**Before I do something I try to consider how my friends will react to it.**,response,quantised,2,,,Q31_CE_Online_Simulation,11,object-68,17,0,7,3,4,24,7
4,1681765914601,17/04/2023 21:11:54,1681769514601,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I can easily work out what another person might want to talk about.**,response,value,Agree,,,Q25_CE_Perpective_Taking,5,object-55,17,0,7,3,4,24,7
5,1681765914606,17/04/2023 21:11:54,1681769514606,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I can easily work out what another person might want to talk about.**,response,quantised,3,,,Q25_CE_Perpective_Taking,5,object-55,17,0,7,3,4,24,7
6,1681765914609,17/04/2023 21:11:54,1681769514609,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I am good at predicting what someone will do.**,response,value,Agree,,,Q27_CE_Perpective_Taking,7,object-59,17,0,7,3,4,24,7
7,1681765914612,17/04/2023 21:11:54,1681769514612,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I am good at predicting what someone will do.**,response,quantised,3,,,Q27_CE_Perpective_Taking,7,object-59,17,0,7,3,4,24,7
8,1681765914615,17/04/2023 21:11:54,1681769514615,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,"**I can sense if I am intruding, even if the other person does not tell me.**",response,value,Agree,,,Q24_CE_Perpective_Taking,4,object-53,17,0,7,3,4,24,7
9,1681765914618,17/04/2023 21:11:54,1681769514618,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,"**I can sense if I am intruding, even if the other person does not tell me.**",response,quantised,3,,,Q24_CE_Perpective_Taking,4,object-53,17,0,7,3,4,24,7
10,1681765914621,17/04/2023 21:11:54,1681769514621,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**Friends talk to me about their problems as they say that I am very understanding.**,response,value,Strongly Agree,,,Q23_AE_Proximal_Responsivity,3,object-51,17,0,7,3,4,24,7
11,1681765914626,17/04/2023 21:11:54,1681769514626,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**Friends talk to me about their problems as they say that I am very understanding.**,response,quantised,4,,,Q23_AE_Proximal_Responsivity,3,object-51,17,0,7,3,4,24,7
12,1681765914629,17/04/2023 21:11:54,1681769514629,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,value,Disagree,,,Q28_CE_Online_Simulation,8,object-62,17,0,7,3,4,24,7
13,1681765914632,17/04/2023 21:11:54,1681769514632,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,"**I can usually appreciate the other person’s viewpoint, even if I do not agree with it.**",response,quantised,2,,,Q28_CE_Online_Simulation,8,object-62,17,0,7,3,4,24,7
14,1681765914635,17/04/2023 21:11:54,1681769514635,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I can easily tell if someone else is interested or bored with what I am saying.**,response,value,Agree,,,Q22_CE_Perpective_Taking,2,object-49,17,0,7,3,4,24,7
15,1681765914641,17/04/2023 21:11:54,1681769514641,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I can easily tell if someone else is interested or bored with what I am saying.**,response,quantised,3,,,Q22_CE_Perpective_Taking,2,object-49,17,0,7,3,4,24,7
16,1681765914644,17/04/2023 21:11:54,1681769514644,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I always try to consider the other fellow’s feelings before I do something.**,response,value,Agree,,,Q30_CE_Online_Simulation,10,object-66,17,0,7,3,4,24,7
17,1681765914648,17/04/2023 21:11:54,1681769514648,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I always try to consider the other fellow’s feelings before I do something.**,response,quantised,3,,,Q30_CE_Online_Simulation,10,object-66,17,0,7,3,4,24,7
18,1681765914651,17/04/2023 21:11:54,1681769514651,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,value,Agree,,,Q21_CE_Perpective_Taking,1,object-47,17,0,7,3,4,24,7
19,1681765914656,17/04/2023 21:11:54,1681769514656,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,quantised,3,,,Q21_CE_Perpective_Taking,1,object-47,17,0,7,3,4,24,7
20,1681765914660,17/04/2023 21:11:54,1681769514660,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I can tell if someone is masking their true emotion.**,response,value,Disagree,,,Q26_CE_Perpective_Taking,6,object-57,17,0,7,3,4,24,7
21,1681765914664,17/04/2023 21:11:54,1681769514664,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I can tell if someone is masking their true emotion.**,response,quantised,2,,,Q26_CE_Perpective_Taking,6,object-57,17,0,7,3,4,24,7
22,1681765914669,17/04/2023 21:11:54,1681769514669,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I usually stay emotionally detached when watching a film.**,response,value,Disagree,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,17,0,7,3,4,24,7
23,1681765914675,17/04/2023 21:11:54,1681769514675,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 4,slymoa,2,**I usually stay emotionally detached when watching a film.**,response,quantised,2,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,17,0,7,3,4,24,7
24,1681765914679,17/04/2023 21:11:54,1681769514679,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I am inclined to get nervous when others around me seem to be nervous.**,response,value,Disagree,,,Q8_AE_Emotion_Contagion,9,object-23,17,4,21,6,6,38,16
25,1681765914684,17/04/2023 21:11:54,1681769514684,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I am inclined to get nervous when others around me seem to be nervous.**,response,quantised,2,,,Q8_AE_Emotion_Contagion,9,object-23,17,4,21,6,6,38,16
26,1681765914688,17/04/2023 21:11:54,1681769514688,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,value,Disagree,,,Q5_CE_Online_Simulation,5,object-14,17,4,21,6,6,38,16
27,1681765914694,17/04/2023 21:11:54,1681769514694,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**When I am upset at someone, I usually try to “put myself in his shoes” for a while.**",response,quantised,2,,,Q5_CE_Online_Simulation,5,object-14,17,4,21,6,6,38,16
28,1681765914699,17/04/2023 21:11:54,1681769514699,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**People I am with have a strong influence on my mood.**,response,value,Disagree,,,Q9_AE_Emotion_Contagion,10,object-25,17,4,21,6,6,38,16
29,1681765914705,17/04/2023 21:11:54,1681769514705,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**People I am with have a strong influence on my mood.**,response,quantised,2,,,Q9_AE_Emotion_Contagion,10,object-25,17,4,21,6,6,38,16
30,1681765914710,17/04/2023 21:11:54,1681769514710,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,value,Agree,,,Q6_CE_Online_Simulation,7,object-19,17,4,21,6,6,38,16
31,1681765914715,17/04/2023 21:11:54,1681769514715,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,"**Before criticizing somebody, I try to imagine how I would feel if I was in their place.**",response,quantised,3,,,Q6_CE_Online_Simulation,7,object-19,17,4,21,6,6,38,16
32,1681765914720,17/04/2023 21:11:54,1681769514720,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,value,Agree,,,Q3_CE_Online_Simulation,3,object-11,17,4,21,6,6,38,16
33,1681765914725,17/04/2023 21:11:54,1681769514725,1,17/04/2023 23:11:54,121969,5,questionnaire-tx5o,,28926904,BLIND,8613926,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 112.0.0.0,424x879,980x1828,,QCAE,6,BA,BA,Page 2,7jwaw8,3,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,quantised,3,,,Q3_CE_Online_Simulation,3,object-11,17,4,21,6,6,38,16
